ticket_id,customer_id,interaction_type,issue_type,status,created_at,resolved_at,agent_id,satisfaction_score,transcript_text,source_system,ingestion_timestamp
TICKET_000362,CUST_0100,Self-service,Bug Report,Resolved,2025-10-07 22:12:41,2025-10-09 22:12:41,AGENT_543,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_000363,CUST_0100,Self-service,Account Issue,Resolved,2025-08-03 22:12:41,2025-08-07 22:12:41,AGENT_347,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000364,CUST_0101,Chat,Feature Request,Resolved,2025-07-07 22:12:41,2025-07-15 22:12:41,AGENT_351,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000365,CUST_0101,Email,Bug Report,Resolved,2025-08-25 22:12:41,2025-08-28 22:12:41,AGENT_959,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000366,CUST_0101,Self-service,Feature Request,Resolved,2025-05-04 22:12:41,2025-05-10 22:12:41,AGENT_273,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000367,CUST_0101,Self-service,Bug Report,Resolved,2025-06-25 22:12:41,2025-07-07 22:12:41,AGENT_413,3,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000368,CUST_0101,Call,Bug Report,Resolved,2025-10-15 22:12:41,2025-10-16 22:12:41,AGENT_457,3,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_000369,CUST_0101,Self-service,Account Issue,Resolved,2025-07-05 22:12:41,2025-07-08 22:12:41,AGENT_525,3,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_000370,CUST_0101,Self-service,Technical Support,Resolved,2025-05-04 22:12:41,2025-05-06 22:12:41,AGENT_899,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000371,CUST_0101,Self-service,Technical Support,Open,2025-09-30 22:12:41,,AGENT_675,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000372,CUST_0102,Call,Technical Support,Resolved,2025-09-27 22:12:41,2025-10-08 22:12:41,AGENT_531,4,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_000373,CUST_0102,Self-service,Bug Report,Resolved,2025-07-28 22:12:41,2025-07-30 22:12:41,AGENT_388,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000374,CUST_0102,Call,Account Issue,Resolved,2025-08-18 22:12:41,2025-08-27 22:12:41,AGENT_950,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000375,CUST_0102,Self-service,Bug Report,Resolved,2025-05-08 22:12:41,2025-05-10 22:12:41,AGENT_315,3,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000376,CUST_0102,Email,Technical Support,Resolved,2025-08-03 22:12:41,2025-08-16 22:12:41,AGENT_763,4,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_000377,CUST_0103,Self-service,Billing Inquiry,Resolved,2025-05-16 22:12:41,2025-05-22 22:12:41,AGENT_249,3,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000378,CUST_0103,Self-service,Feature Request,Open,2025-09-26 22:12:41,,AGENT_489,1,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000379,CUST_0103,Call,Feature Request,Resolved,2025-09-30 22:12:41,2025-10-09 22:12:41,AGENT_649,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000380,CUST_0103,Email,Technical Support,Resolved,2025-09-12 22:12:41,2025-09-21 22:12:41,AGENT_573,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000381,CUST_0103,Call,Feature Request,Resolved,2025-08-06 22:12:41,2025-08-19 22:12:41,AGENT_201,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000382,CUST_0104,Email,Account Issue,Resolved,2025-08-21 22:12:41,2025-08-28 22:12:41,AGENT_574,4,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000383,CUST_0104,Self-service,Account Issue,Resolved,2025-10-17 22:12:41,2025-10-31 22:12:41,AGENT_467,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000384,CUST_0104,Chat,Feature Request,Resolved,2025-10-19 22:12:41,2025-10-22 22:12:41,AGENT_488,4,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000385,CUST_0104,Email,Feature Request,Resolved,2025-04-29 22:12:41,2025-05-09 22:12:41,AGENT_930,5,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000386,CUST_0104,Call,Feature Request,Resolved,2025-07-11 22:12:41,2025-07-24 22:12:41,AGENT_546,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000387,CUST_0105,Call,Bug Report,Resolved,2025-05-09 22:12:41,2025-05-13 22:12:41,AGENT_507,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000388,CUST_0105,Self-service,Bug Report,Resolved,2025-07-30 22:12:41,2025-08-09 22:12:41,AGENT_998,3,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000389,CUST_0106,Self-service,Account Issue,Resolved,2025-09-07 22:12:41,2025-09-12 22:12:41,AGENT_723,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000390,CUST_0106,Email,Technical Support,Open,2025-10-06 22:12:41,,AGENT_125,1,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000391,CUST_0106,Self-service,Feature Request,Resolved,2025-07-22 22:12:41,2025-08-04 22:12:41,AGENT_605,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000392,CUST_0106,Email,Feature Request,Resolved,2025-10-15 22:12:41,2025-10-26 22:12:41,AGENT_738,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000393,CUST_0106,Email,Feature Request,Resolved,2025-10-08 22:12:41,2025-10-17 22:12:41,AGENT_276,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000394,CUST_0107,Email,Bug Report,Resolved,2025-05-06 22:12:41,2025-05-08 22:12:41,AGENT_362,5,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000395,CUST_0107,Email,Feature Request,Resolved,2025-10-20 22:12:41,2025-11-03 22:12:41,AGENT_210,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000396,CUST_0107,Chat,Technical Support,Resolved,2025-09-02 22:12:41,2025-09-16 22:12:41,AGENT_625,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000397,CUST_0108,Email,Bug Report,Resolved,2025-05-01 22:12:41,2025-05-07 22:12:41,AGENT_153,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000398,CUST_0108,Chat,Bug Report,Resolved,2025-05-04 22:12:41,2025-05-18 22:12:41,AGENT_172,3,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000399,CUST_0108,Email,Feature Request,Resolved,2025-08-15 22:12:41,2025-08-28 22:12:41,AGENT_822,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000400,CUST_0108,Chat,Bug Report,Resolved,2025-05-28 22:12:41,2025-06-03 22:12:41,AGENT_642,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000401,CUST_0109,Email,Billing Inquiry,Resolved,2025-05-16 22:12:41,2025-05-30 22:12:41,AGENT_102,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000402,CUST_0109,Chat,Feature Request,Resolved,2025-05-20 22:12:41,2025-06-03 22:12:41,AGENT_423,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000403,CUST_0109,Email,Account Issue,Resolved,2025-09-18 22:12:41,2025-10-01 22:12:41,AGENT_410,4,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000404,CUST_0109,Chat,Feature Request,Resolved,2025-09-21 22:12:41,2025-10-04 22:12:41,AGENT_378,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000405,CUST_0109,Call,Bug Report,Resolved,2025-07-27 22:12:41,2025-08-07 22:12:41,AGENT_667,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000406,CUST_0109,Chat,Account Issue,Resolved,2025-05-16 22:12:41,2025-05-30 22:12:41,AGENT_372,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000407,CUST_0109,Email,Account Issue,Resolved,2025-06-07 22:12:41,2025-06-17 22:12:41,AGENT_107,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000408,CUST_0109,Call,Account Issue,Open,2025-08-22 22:12:41,,AGENT_401,3,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000409,CUST_0110,Chat,Technical Support,Resolved,2025-07-27 22:12:41,2025-08-08 22:12:41,AGENT_791,3,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000410,CUST_0110,Call,Feature Request,Resolved,2025-08-27 22:12:41,2025-09-06 22:12:41,AGENT_364,3,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_000411,CUST_0110,Chat,Billing Inquiry,Resolved,2025-06-02 22:12:41,2025-06-04 22:12:41,AGENT_790,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000412,CUST_0110,Call,Billing Inquiry,Resolved,2025-04-25 22:12:41,2025-05-02 22:12:41,AGENT_634,4,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000413,CUST_0110,Chat,Account Issue,Resolved,2025-06-10 22:12:41,2025-06-24 22:12:41,AGENT_615,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000414,CUST_0110,Call,Account Issue,Resolved,2025-06-24 22:12:41,2025-06-27 22:12:41,AGENT_616,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000415,CUST_0111,Chat,Feature Request,Resolved,2025-07-11 22:12:41,2025-07-23 22:12:41,AGENT_701,3,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000416,CUST_0111,Call,Technical Support,Resolved,2025-06-20 22:12:41,2025-07-03 22:12:41,AGENT_653,3,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000417,CUST_0112,Call,Technical Support,Resolved,2025-04-26 22:12:41,2025-05-06 22:12:41,AGENT_484,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000418,CUST_0112,Self-service,Feature Request,Resolved,2025-04-30 22:12:41,2025-05-14 22:12:41,AGENT_363,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000419,CUST_0112,Email,Account Issue,In Progress,2025-05-11 22:12:41,,AGENT_966,2,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000420,CUST_0112,Chat,Feature Request,Open,2025-05-25 22:12:41,,AGENT_711,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000421,CUST_0113,Email,Bug Report,Resolved,2025-07-26 22:12:41,2025-07-30 22:12:41,AGENT_202,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000422,CUST_0113,Call,Account Issue,Resolved,2025-06-30 22:12:41,2025-07-05 22:12:41,AGENT_841,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000423,CUST_0113,Call,Feature Request,Resolved,2025-09-19 22:12:41,2025-09-26 22:12:41,AGENT_703,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000424,CUST_0113,Chat,Billing Inquiry,Resolved,2025-10-20 22:12:41,2025-10-25 22:12:41,AGENT_688,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000425,CUST_0113,Call,Technical Support,Resolved,2025-07-23 22:12:41,2025-07-31 22:12:41,AGENT_758,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000426,CUST_0113,Email,Bug Report,Resolved,2025-06-12 22:12:41,2025-06-26 22:12:41,AGENT_635,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000427,CUST_0114,Call,Feature Request,Resolved,2025-04-24 22:12:41,2025-05-07 22:12:41,AGENT_169,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000428,CUST_0114,Chat,Technical Support,Resolved,2025-07-12 22:12:41,2025-07-14 22:12:41,AGENT_664,5,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000429,CUST_0114,Email,Bug Report,Resolved,2025-06-23 22:12:41,2025-07-03 22:12:41,AGENT_979,5,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_000430,CUST_0114,Email,Technical Support,Resolved,2025-09-23 22:12:41,2025-09-29 22:12:41,AGENT_177,5,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000431,CUST_0115,Email,Account Issue,Resolved,2025-04-29 22:12:41,2025-04-30 22:12:41,AGENT_944,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000432,CUST_0115,Chat,Billing Inquiry,Resolved,2025-10-20 22:12:41,2025-10-27 22:12:41,AGENT_699,4,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_000433,CUST_0115,Chat,Feature Request,Resolved,2025-08-20 22:12:41,2025-08-27 22:12:41,AGENT_998,3,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000434,CUST_0115,Call,Bug Report,Open,2025-07-31 22:12:41,,AGENT_713,3,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000435,CUST_0115,Call,Account Issue,Resolved,2025-04-26 22:12:41,2025-05-05 22:12:41,AGENT_531,3,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000436,CUST_0115,Call,Billing Inquiry,Resolved,2025-09-20 22:12:41,2025-09-25 22:12:41,AGENT_106,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000437,CUST_0116,Self-service,Billing Inquiry,Resolved,2025-10-21 22:12:41,2025-11-01 22:12:41,AGENT_149,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000438,CUST_0116,Self-service,Technical Support,Resolved,2025-06-09 22:12:41,2025-06-18 22:12:41,AGENT_735,3,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000439,CUST_0116,Call,Feature Request,Resolved,2025-06-20 22:12:41,2025-06-28 22:12:41,AGENT_193,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000440,CUST_0116,Self-service,Feature Request,Resolved,2025-08-11 22:12:41,2025-08-18 22:12:41,AGENT_763,4,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000441,CUST_0117,Email,Technical Support,Resolved,2025-05-28 22:12:41,2025-06-08 22:12:41,AGENT_741,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000442,CUST_0117,Chat,Billing Inquiry,Resolved,2025-05-26 22:12:41,2025-05-29 22:12:41,AGENT_662,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000443,CUST_0117,Call,Technical Support,Resolved,2025-06-16 22:12:41,2025-06-22 22:12:41,AGENT_689,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
