transaction_id,customer_id,transaction_date,amount,currency,payment_method,product_id,product_name,quantity,transaction_type,source_system,ingestion_timestamp
TXN_001253,CUST_0112,2025-08-04 22:12:41,547.14,USD,Credit Card,PROD_1183,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001254,CUST_0112,2025-10-21 22:12:41,306.87,USD,Credit Card,PROD_2593,Consulting,5,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_001255,CUST_0112,2025-09-04 22:12:41,785.11,USD,Credit Card,PROD_7108,Support Package,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001256,CUST_0112,2025-09-16 22:12:41,961.23,USD,Credit Card,PROD_2967,Software License,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001257,CUST_0112,2025-10-03 22:12:41,652.64,USD,Credit Card,PROD_1497,Support Package,1,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_001258,CUST_0112,2025-09-29 22:12:41,875.3,USD,Credit Card,PROD_5475,Software License,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001259,CUST_0112,2025-10-19 22:12:41,1009.96,USD,PayPal,PROD_3511,Consulting,1,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001260,CUST_0112,2025-10-13 22:12:41,949.23,USD,Credit Card,PROD_8085,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001261,CUST_0112,2025-08-30 22:12:41,1015.61,USD,Credit Card,PROD_2032,Software License,5,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001262,CUST_0113,2025-05-11 22:12:41,182.66,USD,PayPal,PROD_4081,Software License,3,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_001263,CUST_0113,2025-01-05 22:12:41,152.78,USD,PayPal,PROD_8132,Software License,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001264,CUST_0114,2025-09-22 22:12:41,3229.53,USD,Bank Transfer,PROD_7017,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001265,CUST_0114,2025-08-22 22:12:41,5758.7,USD,Bank Transfer,PROD_9859,Training,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001266,CUST_0114,2025-09-10 22:12:41,4644.77,USD,Bank Transfer,PROD_7582,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001267,CUST_0114,2025-08-23 22:12:41,10267.15,USD,Invoice,PROD_9102,Training,2,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001268,CUST_0114,2025-08-13 22:12:41,5889.6,USD,Bank Transfer,PROD_3255,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001269,CUST_0114,2025-09-06 22:12:41,6447.5,USD,Bank Transfer,PROD_3691,Consulting,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001270,CUST_0114,2025-09-08 22:12:41,7246.37,USD,Bank Transfer,PROD_3612,Support Package,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001271,CUST_0114,2025-10-04 22:12:41,6299.01,USD,Invoice,PROD_7864,Support Package,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001272,CUST_0114,2025-08-18 22:12:41,9379.47,USD,Bank Transfer,PROD_5173,Add-on Module,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001273,CUST_0114,2025-07-28 22:12:41,5056.25,USD,Invoice,PROD_6332,Support Package,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001274,CUST_0114,2025-09-04 22:12:41,6580.68,USD,Bank Transfer,PROD_7435,Consulting,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001275,CUST_0114,2025-08-09 22:12:41,4832.75,USD,Credit Card,PROD_8432,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001276,CUST_0114,2025-07-25 22:12:41,3755.44,USD,Invoice,PROD_9265,Support Package,1,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001277,CUST_0114,2025-08-19 22:12:41,5076.55,USD,Credit Card,PROD_7653,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001278,CUST_0114,2025-09-25 22:12:41,6148.6,USD,Bank Transfer,PROD_1509,Software License,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001279,CUST_0114,2025-10-06 22:12:41,5416.9,USD,Credit Card,PROD_2948,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001280,CUST_0114,2025-09-06 22:12:41,4926.11,USD,Bank Transfer,PROD_7352,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001281,CUST_0114,2025-09-25 22:12:41,3594.47,USD,Credit Card,PROD_1686,Add-on Module,5,Refund,Sales_System,2025-10-21 22:12:41
TXN_001282,CUST_0114,2025-08-20 22:12:41,6062.66,USD,Invoice,PROD_5190,Consulting,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001283,CUST_0114,2025-08-22 22:12:41,3410.92,USD,Invoice,PROD_7925,Consulting,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001284,CUST_0114,2025-08-07 22:12:41,7635.42,USD,Bank Transfer,PROD_7225,Training,4,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_001285,CUST_0114,2025-08-20 22:12:41,6371.46,USD,Bank Transfer,PROD_2508,Software License,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001286,CUST_0114,2025-09-20 22:12:41,3498.9,USD,Bank Transfer,PROD_6527,Software License,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001287,CUST_0114,2025-08-05 22:12:41,5640.91,USD,Invoice,PROD_8392,Software License,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001288,CUST_0114,2025-08-04 22:12:41,4814.68,USD,Bank Transfer,PROD_1462,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001289,CUST_0114,2025-08-26 22:12:41,6813.04,USD,Credit Card,PROD_7359,Support Package,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001290,CUST_0114,2025-07-30 22:12:41,8718.03,USD,Bank Transfer,PROD_9466,Training,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001291,CUST_0114,2025-09-29 22:12:41,2719.91,USD,Invoice,PROD_6429,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001292,CUST_0114,2025-10-07 22:12:41,6432.24,USD,Bank Transfer,PROD_5080,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001293,CUST_0114,2025-09-02 22:12:41,5918.99,USD,Bank Transfer,PROD_3992,Support Package,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001294,CUST_0114,2025-09-08 22:12:41,7469.94,USD,Invoice,PROD_8285,Add-on Module,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001295,CUST_0114,2025-10-07 22:12:41,6615.36,USD,Credit Card,PROD_1387,Support Package,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001296,CUST_0114,2025-08-19 22:12:41,4815.03,USD,Credit Card,PROD_7034,Consulting,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001297,CUST_0114,2025-08-13 22:12:41,5622.55,USD,Credit Card,PROD_7918,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001298,CUST_0114,2025-10-13 22:12:41,4732.85,USD,Credit Card,PROD_4985,Training,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001299,CUST_0114,2025-10-06 22:12:41,8224.76,USD,Credit Card,PROD_4219,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001300,CUST_0114,2025-07-29 22:12:41,6257.43,USD,Invoice,PROD_2094,Training,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001301,CUST_0114,2025-09-28 22:12:41,9763.98,USD,Bank Transfer,PROD_4316,Software License,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001302,CUST_0114,2025-09-13 22:12:41,6104.53,USD,Credit Card,PROD_9359,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001303,CUST_0114,2025-10-07 22:12:41,4896.29,USD,Bank Transfer,PROD_5969,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001304,CUST_0114,2025-09-11 22:12:41,3394.14,USD,Invoice,PROD_8778,Consulting,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001305,CUST_0114,2025-08-21 22:12:41,2854.28,USD,Credit Card,PROD_9870,Support Package,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001306,CUST_0114,2025-10-03 22:12:41,3262.79,USD,Bank Transfer,PROD_2114,Add-on Module,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001307,CUST_0114,2025-08-17 22:12:41,6715.95,USD,Invoice,PROD_7774,Software License,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001308,CUST_0114,2025-09-05 22:12:41,7166.61,USD,Invoice,PROD_8075,Training,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001309,CUST_0114,2025-09-10 22:12:41,3268.28,USD,Bank Transfer,PROD_7122,Software License,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001310,CUST_0114,2025-08-25 22:12:41,7887.2,USD,Bank Transfer,PROD_9348,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001311,CUST_0114,2025-07-31 22:12:41,5316.63,USD,Invoice,PROD_5712,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001312,CUST_0114,2025-10-12 22:12:41,6491.5,USD,Bank Transfer,PROD_2390,Software License,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001313,CUST_0114,2025-10-03 22:12:41,9224.96,USD,Bank Transfer,PROD_5601,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001314,CUST_0115,2025-04-07 22:12:41,94.71,USD,PayPal,PROD_7325,Training,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001315,CUST_0115,2025-03-25 22:12:41,68.62,USD,PayPal,PROD_3248,Add-on Module,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001316,CUST_0116,2025-08-21 22:12:41,66.63,USD,Bank Transfer,PROD_2031,Add-on Module,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001317,CUST_0116,2025-08-12 22:12:41,32.24,USD,Credit Card,PROD_4732,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001318,CUST_0116,2025-09-01 22:12:41,71.32,USD,Bank Transfer,PROD_6019,Add-on Module,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001319,CUST_0116,2025-08-31 22:12:41,85.18,USD,Credit Card,PROD_7944,Consulting,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001320,CUST_0116,2025-08-10 22:12:41,64.01,USD,Credit Card,PROD_5833,Add-on Module,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001321,CUST_0116,2025-08-09 22:12:41,87.36,USD,PayPal,PROD_8580,Add-on Module,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001322,CUST_0117,2025-09-14 22:12:41,186.24,USD,PayPal,PROD_6527,Support Package,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001323,CUST_0117,2025-07-31 22:12:41,169.77,USD,PayPal,PROD_5435,Training,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001324,CUST_0117,2025-08-24 22:12:41,146.55,USD,Credit Card,PROD_5137,Support Package,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001325,CUST_0117,2025-09-03 22:12:41,191.26,USD,PayPal,PROD_5174,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001326,CUST_0117,2025-08-24 22:12:41,206.18,USD,Bank Transfer,PROD_9374,Add-on Module,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001327,CUST_0117,2025-08-29 22:12:41,122.5,USD,Credit Card,PROD_9020,Software License,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001328,CUST_0117,2025-10-08 22:12:41,259.1,USD,Credit Card,PROD_3967,Consulting,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001329,CUST_0117,2025-09-05 22:12:41,176.66,USD,PayPal,PROD_5544,Software License,1,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001330,CUST_0117,2025-08-12 22:12:41,183.08,USD,Credit Card,PROD_7934,Support Package,1,Refund,Billing_Platform,2025-10-21 22:12:41
TXN_001331,CUST_0117,2025-10-16 22:12:41,220.73,USD,PayPal,PROD_6531,Add-on Module,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001332,CUST_0118,2025-08-07 22:12:41,76.13,USD,Credit Card,PROD_5370,Add-on Module,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001333,CUST_0118,2025-07-31 22:12:41,91.5,USD,PayPal,PROD_6189,Support Package,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001334,CUST_0119,2025-09-02 22:12:41,7422.95,USD,Credit Card,PROD_2493,Add-on Module,1,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_001335,CUST_0119,2025-08-04 22:12:41,5578.59,USD,Invoice,PROD_5033,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001336,CUST_0119,2025-09-23 22:12:41,7575.44,USD,Credit Card,PROD_4610,Add-on Module,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001337,CUST_0119,2025-10-08 22:12:41,4489.3,USD,Credit Card,PROD_7335,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001338,CUST_0119,2025-09-24 22:12:41,7056.84,USD,Credit Card,PROD_8250,Software License,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001339,CUST_0119,2025-09-02 22:12:41,6766.13,USD,Invoice,PROD_5451,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001340,CUST_0119,2025-07-27 22:12:41,6407.56,USD,Bank Transfer,PROD_9176,Add-on Module,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001341,CUST_0119,2025-08-04 22:12:41,6570.72,USD,Credit Card,PROD_3367,Consulting,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001342,CUST_0119,2025-10-12 22:12:41,2975.95,USD,Bank Transfer,PROD_4393,Consulting,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001343,CUST_0119,2025-09-11 22:12:41,5709.22,USD,Credit Card,PROD_4782,Training,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001344,CUST_0119,2025-08-06 22:12:41,7024.62,USD,Invoice,PROD_2059,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001345,CUST_0119,2025-10-19 22:12:41,7162.01,USD,Credit Card,PROD_9043,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001346,CUST_0119,2025-08-25 22:12:41,4727.24,USD,Invoice,PROD_4744,Software License,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001347,CUST_0119,2025-09-05 22:12:41,9429.32,USD,Invoice,PROD_4590,Training,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001348,CUST_0119,2025-07-31 22:12:41,5058.36,USD,Bank Transfer,PROD_7249,Add-on Module,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001349,CUST_0119,2025-10-15 22:12:41,8821.92,USD,Bank Transfer,PROD_1820,Software License,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001350,CUST_0119,2025-10-11 22:12:41,7710.13,USD,Bank Transfer,PROD_3320,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001351,CUST_0119,2025-09-16 22:12:41,5509.32,USD,Invoice,PROD_3730,Support Package,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001352,CUST_0119,2025-10-13 22:12:41,10474.14,USD,Credit Card,PROD_3882,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001353,CUST_0119,2025-08-12 22:12:41,4386.97,USD,Bank Transfer,PROD_4201,Consulting,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001354,CUST_0119,2025-10-12 22:12:41,8718.78,USD,Credit Card,PROD_3928,Software License,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001355,CUST_0119,2025-10-06 22:12:41,8885.73,USD,Bank Transfer,PROD_3502,Add-on Module,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001356,CUST_0119,2025-09-28 22:12:41,5459.3,USD,Credit Card,PROD_5461,Software License,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001357,CUST_0119,2025-10-19 22:12:41,9689.2,USD,Bank Transfer,PROD_1792,Software License,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001358,CUST_0119,2025-10-02 22:12:41,6321.6,USD,Invoice,PROD_5575,Support Package,5,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001359,CUST_0120,2025-07-23 22:12:41,1284.82,USD,Credit Card,PROD_1692,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001360,CUST_0120,2025-09-03 22:12:41,1274.76,USD,Credit Card,PROD_9027,Training,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001361,CUST_0120,2025-09-01 22:12:41,1134.77,USD,Credit Card,PROD_9514,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001362,CUST_0120,2025-08-05 22:12:41,1470.03,USD,Credit Card,PROD_7679,Consulting,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001363,CUST_0120,2025-08-18 22:12:41,1463.89,USD,PayPal,PROD_7021,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001364,CUST_0120,2025-10-07 22:12:41,562.17,USD,PayPal,PROD_7121,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001365,CUST_0120,2025-09-11 22:12:41,1645.1,USD,Credit Card,PROD_3411,Software License,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001366,CUST_0120,2025-08-07 22:12:41,592.69,USD,PayPal,PROD_3331,Support Package,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001367,CUST_0120,2025-09-22 22:12:41,1548.69,USD,Bank Transfer,PROD_8621,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001368,CUST_0120,2025-09-25 22:12:41,1582.09,USD,Credit Card,PROD_3384,Consulting,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001369,CUST_0120,2025-10-09 22:12:41,795.42,USD,Credit Card,PROD_7333,Software License,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001370,CUST_0120,2025-08-27 22:12:41,1036.69,USD,Credit Card,PROD_8816,Training,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001371,CUST_0120,2025-08-21 22:12:41,790.2,USD,Credit Card,PROD_9302,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001372,CUST_0120,2025-10-20 22:12:41,1106.18,USD,Bank Transfer,PROD_1404,Support Package,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001373,CUST_0120,2025-09-24 22:12:41,1073.15,USD,PayPal,PROD_6472,Training,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001374,CUST_0120,2025-08-24 22:12:41,1458.98,USD,Credit Card,PROD_9470,Training,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001375,CUST_0120,2025-10-06 22:12:41,1647.22,USD,PayPal,PROD_1592,Consulting,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001376,CUST_0121,2025-10-02 22:12:41,1133.62,USD,Bank Transfer,PROD_8206,Consulting,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001377,CUST_0121,2025-08-01 22:12:41,664.29,USD,Credit Card,PROD_7289,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001378,CUST_0121,2025-09-01 22:12:41,748.9,USD,Credit Card,PROD_3178,Software License,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001379,CUST_0121,2025-08-29 22:12:41,395.51,USD,Credit Card,PROD_5180,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001380,CUST_0121,2025-10-21 22:12:41,605.87,USD,Bank Transfer,PROD_8907,Support Package,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001381,CUST_0121,2025-09-23 22:12:41,1030.34,USD,Credit Card,PROD_8530,Support Package,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001382,CUST_0121,2025-08-04 22:12:41,1186.33,USD,PayPal,PROD_5228,Training,4,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_001383,CUST_0122,2025-06-30 22:12:41,210.44,USD,Credit Card,PROD_5018,Add-on Module,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001384,CUST_0122,2025-09-16 22:12:41,274.79,USD,Credit Card,PROD_5924,Training,3,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_001385,CUST_0122,2025-06-10 22:12:41,331.54,USD,Credit Card,PROD_5221,Add-on Module,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001386,CUST_0122,2025-08-15 22:12:41,362.27,USD,Credit Card,PROD_3510,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001387,CUST_0122,2025-05-06 22:12:41,253.02,USD,Credit Card,PROD_6426,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001388,CUST_0122,2025-09-01 22:12:41,376.7,USD,Credit Card,PROD_2086,Add-on Module,4,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_001389,CUST_0123,2025-08-27 22:12:41,6293.04,USD,Bank Transfer,PROD_1501,Consulting,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001390,CUST_0123,2025-09-04 22:12:41,7304.03,USD,Credit Card,PROD_9058,Support Package,4,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001391,CUST_0123,2025-08-07 22:12:41,8538.07,USD,Credit Card,PROD_3701,Consulting,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001392,CUST_0123,2025-10-01 22:12:41,7349.97,USD,Bank Transfer,PROD_2649,Add-on Module,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001393,CUST_0123,2025-10-11 22:12:41,6375.46,USD,Bank Transfer,PROD_9071,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001394,CUST_0123,2025-07-24 22:12:41,7094.62,USD,Bank Transfer,PROD_1535,Software License,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001395,CUST_0123,2025-09-14 22:12:41,7141.37,USD,Invoice,PROD_2433,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001396,CUST_0123,2025-09-30 22:12:41,6521.54,USD,Invoice,PROD_2349,Training,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001397,CUST_0123,2025-08-04 22:12:41,6766.29,USD,Credit Card,PROD_9034,Support Package,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001398,CUST_0123,2025-09-17 22:12:41,10854.06,USD,Bank Transfer,PROD_5660,Add-on Module,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001399,CUST_0123,2025-10-13 22:12:41,8570.28,USD,Bank Transfer,PROD_9435,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001400,CUST_0123,2025-08-19 22:12:41,6685.56,USD,Bank Transfer,PROD_6548,Training,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001401,CUST_0123,2025-10-01 22:12:41,8869.66,USD,Bank Transfer,PROD_6020,Consulting,3,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_001402,CUST_0123,2025-07-30 22:12:41,6601.19,USD,Bank Transfer,PROD_4852,Consulting,4,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_001403,CUST_0123,2025-07-28 22:12:41,9917.6,USD,Credit Card,PROD_3543,Support Package,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001404,CUST_0123,2025-10-11 22:12:41,8149.33,USD,Credit Card,PROD_8355,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001405,CUST_0123,2025-10-02 22:12:41,7099.69,USD,Bank Transfer,PROD_4919,Training,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001406,CUST_0123,2025-08-21 22:12:41,8321.15,USD,Bank Transfer,PROD_5956,Software License,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_001407,CUST_0123,2025-09-25 22:12:41,3878.73,USD,Invoice,PROD_4137,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001408,CUST_0123,2025-10-13 22:12:41,4856.1,USD,Credit Card,PROD_9152,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_001409,CUST_0123,2025-07-29 22:12:41,4708.31,USD,Invoice,PROD_6356,Training,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_001410,CUST_0123,2025-07-23 22:12:41,7650.42,USD,Bank Transfer,PROD_4014,Training,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_001411,CUST_0123,2025-09-30 22:12:41,11148.67,USD,Invoice,PROD_6481,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_001412,CUST_0123,2025-10-16 22:12:41,12246.38,USD,Invoice,PROD_5552,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
