survey_response_id,customer_id,response_date,nps_score,comments,question_id,question_text,response_text,survey_type,source_system,ingestion_timestamp
SURVEY_000692,CUST_0431,2025-09-05 22:12:41,7,"Satisfied with most features, minor issues.",Q_3,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000693,CUST_0432,2025-08-26 22:12:41,9,Outstanding support and features.,Q_9,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000694,CUST_0433,2025-09-05 22:12:41,3,Experiencing some issues with the platform.,Q_2,How would you rate our customer support?,Not likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000695,CUST_0434,2025-09-18 22:12:41,10,"Excellent product, very satisfied with the service.",Q_9,What is your overall satisfaction with our service?,Very likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000696,CUST_0434,2025-08-14 22:12:41,7,Good platform with room for enhancement.,Q_4,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000697,CUST_0435,2025-07-26 22:12:41,10,"Excellent product, very satisfied with the service.",Q_1,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000698,CUST_0435,2025-09-08 22:12:41,7,Good platform with room for enhancement.,Q_2,How likely are you to recommend our product?,Somewhat likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000699,CUST_0437,2025-09-08 22:12:41,9,"Love the platform, very user-friendly.",Q_3,How would you rate our customer support?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000700,CUST_0437,2025-09-12 22:12:41,9,"Love the platform, very user-friendly.",Q_6,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000701,CUST_0437,2025-07-26 22:12:41,7,"Satisfied with most features, minor issues.",Q_4,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000702,CUST_0438,2025-09-21 22:12:41,4,Having trouble with support response times.,Q_1,What features would you like to see improved?,Not likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000703,CUST_0438,2025-08-27 22:12:41,1,Having trouble with support response times.,Q_8,What features would you like to see improved?,Not likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000704,CUST_0439,2025-07-30 22:12:41,7,Good platform with room for enhancement.,Q_5,What features would you like to see improved?,Somewhat likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000705,CUST_0439,2025-09-24 22:12:41,7,"Satisfied with most features, minor issues.",Q_6,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000706,CUST_0440,2025-08-02 22:12:41,10,"Love the platform, very user-friendly.",Q_3,How would you rate our customer support?,Very likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000707,CUST_0441,2025-08-13 22:12:41,9,"Love the platform, very user-friendly.",Q_8,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000708,CUST_0441,2025-08-08 22:12:41,8,Generally happy with the service.,Q_5,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000709,CUST_0442,2025-07-28 22:12:41,4,Not fully satisfied with the current features.,Q_3,What features would you like to see improved?,Not likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000710,CUST_0443,2025-10-18 22:12:41,10,Outstanding support and features.,Q_9,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000711,CUST_0443,2025-10-21 22:12:41,7,Generally happy with the service.,Q_4,What is your overall satisfaction with our service?,Somewhat likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000712,CUST_0444,2025-08-30 22:12:41,8,"Good product overall, some areas for improvement.",Q_7,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000713,CUST_0445,2025-10-13 22:12:41,10,"Great experience, would definitely recommend.",Q_7,How would you rate our customer support?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000714,CUST_0446,2025-08-04 22:12:41,10,"Love the platform, very user-friendly.",Q_2,How would you rate our customer support?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000715,CUST_0447,2025-08-16 22:12:41,10,Outstanding support and features.,Q_6,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000716,CUST_0447,2025-08-24 22:12:41,9,"Great experience, would definitely recommend.",Q_8,How likely are you to recommend our product?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000717,CUST_0448,2025-09-07 22:12:41,4,Not fully satisfied with the current features.,Q_6,How would you rate our customer support?,Not likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000718,CUST_0450,2025-08-03 22:12:41,5,Having trouble with support response times.,Q_2,How likely are you to recommend our product?,Not likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000719,CUST_0450,2025-08-15 22:12:41,2,Product needs improvement in several areas.,Q_4,How likely are you to recommend our product?,Not likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000720,CUST_0451,2025-10-19 22:12:41,10,"Love the platform, very user-friendly.",Q_5,How would you rate our customer support?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000721,CUST_0451,2025-09-29 22:12:41,8,"Good product overall, some areas for improvement.",Q_2,What is your overall satisfaction with our service?,Somewhat likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000722,CUST_0452,2025-07-26 22:12:41,5,Having trouble with support response times.,Q_8,How likely are you to recommend our product?,Not likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000723,CUST_0452,2025-09-25 22:12:41,4,Having trouble with support response times.,Q_5,What is your overall satisfaction with our service?,Not likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000724,CUST_0453,2025-09-28 22:12:41,1,Product needs improvement in several areas.,Q_6,What features would you like to see improved?,Not likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000725,CUST_0453,2025-09-24 22:12:41,4,Product needs improvement in several areas.,Q_8,What features would you like to see improved?,Not likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000726,CUST_0454,2025-08-19 22:12:41,4,Not fully satisfied with the current features.,Q_2,What features would you like to see improved?,Not likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000727,CUST_0454,2025-09-25 22:12:41,3,Product needs improvement in several areas.,Q_9,What is your overall satisfaction with our service?,Not likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000728,CUST_0455,2025-09-16 22:12:41,8,"Satisfied with most features, minor issues.",Q_3,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000729,CUST_0457,2025-09-19 22:12:41,4,Experiencing some issues with the platform.,Q_6,What features would you like to see improved?,Not likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000730,CUST_0458,2025-09-11 22:12:41,5,Not fully satisfied with the current features.,Q_4,How likely are you to recommend our product?,Not likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000731,CUST_0459,2025-08-20 22:12:41,7,"Satisfied with most features, minor issues.",Q_9,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000732,CUST_0460,2025-08-23 22:12:41,3,Product needs improvement in several areas.,Q_5,How would you rate our customer support?,Not likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000733,CUST_0461,2025-09-03 22:12:41,7,Generally happy with the service.,Q_5,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000734,CUST_0461,2025-10-10 22:12:41,9,"Excellent product, very satisfied with the service.",Q_7,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000735,CUST_0462,2025-08-05 22:12:41,7,"Satisfied with most features, minor issues.",Q_2,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000736,CUST_0463,2025-09-29 22:12:41,6,Product needs improvement in several areas.,Q_6,How likely are you to recommend our product?,Not likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000737,CUST_0463,2025-09-19 22:12:41,7,"Good product overall, some areas for improvement.",Q_8,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000738,CUST_0464,2025-08-16 22:12:41,3,Product needs improvement in several areas.,Q_5,How likely are you to recommend our product?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000739,CUST_0465,2025-09-18 22:12:41,9,Outstanding support and features.,Q_7,What features would you like to see improved?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000740,CUST_0465,2025-08-24 22:12:41,10,Outstanding support and features.,Q_6,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000741,CUST_0465,2025-08-28 22:12:41,10,"Love the platform, very user-friendly.",Q_2,What features would you like to see improved?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000742,CUST_0466,2025-08-08 22:12:41,9,Outstanding support and features.,Q_8,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000743,CUST_0467,2025-09-22 22:12:41,10,"Excellent product, very satisfied with the service.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000744,CUST_0467,2025-08-18 22:12:41,9,"Great experience, would definitely recommend.",Q_7,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000745,CUST_0468,2025-08-09 22:12:41,8,Good platform with room for enhancement.,Q_6,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000746,CUST_0468,2025-07-31 22:12:41,7,Good platform with room for enhancement.,Q_6,How likely are you to recommend our product?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000747,CUST_0470,2025-08-23 22:12:41,5,Experiencing some issues with the platform.,Q_1,What features would you like to see improved?,Not likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000748,CUST_0471,2025-07-30 22:12:41,4,Having trouble with support response times.,Q_10,What features would you like to see improved?,Not likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000749,CUST_0472,2025-08-22 22:12:41,10,"Excellent product, very satisfied with the service.",Q_5,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000750,CUST_0472,2025-09-13 22:12:41,10,"Excellent product, very satisfied with the service.",Q_4,What features would you like to see improved?,Very likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000751,CUST_0472,2025-09-28 22:12:41,9,"Great experience, would definitely recommend.",Q_6,What features would you like to see improved?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000752,CUST_0473,2025-09-20 22:12:41,1,Product needs improvement in several areas.,Q_4,What is your overall satisfaction with our service?,Not likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000753,CUST_0473,2025-08-24 22:12:41,5,Having trouble with support response times.,Q_4,What features would you like to see improved?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000754,CUST_0474,2025-08-23 22:12:41,7,Good platform with room for enhancement.,Q_10,What features would you like to see improved?,Somewhat likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000755,CUST_0475,2025-09-04 22:12:41,7,Generally happy with the service.,Q_8,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000756,CUST_0475,2025-10-04 22:12:41,10,"Great experience, would definitely recommend.",Q_4,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000757,CUST_0475,2025-09-10 22:12:41,9,"Great experience, would definitely recommend.",Q_8,How would you rate our customer support?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000758,CUST_0477,2025-08-06 22:12:41,8,Good platform with room for enhancement.,Q_5,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000759,CUST_0477,2025-10-03 22:12:41,7,Generally happy with the service.,Q_4,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000760,CUST_0477,2025-10-16 22:12:41,7,Generally happy with the service.,Q_7,What is your overall satisfaction with our service?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000761,CUST_0478,2025-10-03 22:12:41,1,Experiencing some issues with the platform.,Q_4,How likely are you to recommend our product?,Not likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000762,CUST_0479,2025-10-05 22:12:41,7,"Satisfied with most features, minor issues.",Q_8,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000763,CUST_0480,2025-08-31 22:12:41,10,"Great experience, would definitely recommend.",Q_1,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000764,CUST_0483,2025-08-21 22:12:41,5,Product needs improvement in several areas.,Q_4,How would you rate our customer support?,Not likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000765,CUST_0484,2025-09-28 22:12:41,2,Product needs improvement in several areas.,Q_7,What features would you like to see improved?,Not likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000766,CUST_0486,2025-08-28 22:12:41,7,"Satisfied with most features, minor issues.",Q_5,What features would you like to see improved?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000767,CUST_0488,2025-10-21 22:12:41,7,Good platform with room for enhancement.,Q_8,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000768,CUST_0488,2025-09-17 22:12:41,9,"Great experience, would definitely recommend.",Q_8,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000769,CUST_0489,2025-09-20 22:12:41,8,"Good product overall, some areas for improvement.",Q_8,What features would you like to see improved?,Somewhat likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000770,CUST_0490,2025-08-03 22:12:41,8,Good platform with room for enhancement.,Q_1,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000771,CUST_0491,2025-08-12 22:12:41,4,Experiencing some issues with the platform.,Q_1,What is your overall satisfaction with our service?,Not likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000772,CUST_0492,2025-10-20 22:12:41,9,"Great experience, would definitely recommend.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000773,CUST_0492,2025-10-08 22:12:41,8,"Satisfied with most features, minor issues.",Q_8,What features would you like to see improved?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000774,CUST_0493,2025-08-31 22:12:41,8,Good platform with room for enhancement.,Q_9,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000775,CUST_0493,2025-09-24 22:12:41,9,"Love the platform, very user-friendly.",Q_6,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000776,CUST_0495,2025-09-26 22:12:41,7,"Satisfied with most features, minor issues.",Q_2,How likely are you to recommend our product?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000777,CUST_0495,2025-08-25 22:12:41,9,"Excellent product, very satisfied with the service.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000778,CUST_0496,2025-09-20 22:12:41,7,Good platform with room for enhancement.,Q_2,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000779,CUST_0496,2025-08-19 22:12:41,8,"Good product overall, some areas for improvement.",Q_7,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000780,CUST_0496,2025-08-15 22:12:41,10,"Great experience, would definitely recommend.",Q_5,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000781,CUST_0497,2025-09-17 22:12:41,7,Good platform with room for enhancement.,Q_6,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000782,CUST_0498,2025-08-16 22:12:41,5,Having trouble with support response times.,Q_7,What is your overall satisfaction with our service?,Not likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000783,CUST_0499,2025-09-14 22:12:41,10,"Great experience, would definitely recommend.",Q_2,How would you rate our customer support?,Very likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000784,CUST_0499,2025-09-15 22:12:41,10,"Love the platform, very user-friendly.",Q_9,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000785,CUST_0499,2025-09-06 22:12:41,8,Good platform with room for enhancement.,Q_4,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
